Enrollment_No,Subject_Code,Semester,status,course_id,program_id,Detaintion
0801CE221046,CE21508,4,Regular,30509,24,
0801CE221047,CE21508,4,Regular,30509,24,
0801CE221048,CE21508,4,Regular,30509,24,
0801CE221049,CE21508,4,Regular,30509,24,
0801CE221050,CE21508,4,Regular,30509,24,
0801CE221051,CE21508,4,Regular,30509,24,
0801CE221052,CE21508,4,Regular,30509,24,
0801CE221053,CE21508,4,Regular,30509,24,
0801CE221054,CE21508,4,Regular,30509,24,
0801CE221055,CE21508,4,Regular,30509,24,
0801CE221057,CE21508,4,Regular,30509,24,
0801CE221059,CE21508,4,Regular,30509,24,
0801CE221060,CE21508,4,Regular,30509,24,
0801CE221061,CE21508,4,Regular,30509,24,
0801CE221062,CE21508,4,Regular,30509,24,
0801CE221063,CE21508,4,Regular,30509,24,
0801CE221064,CE21508,4,Regular,30509,24,
0801CE221065,CE21508,4,Regular,30509,24,
0801CE221068,CE21508,4,Regular,30509,24,
0801CE221069,CE21508,4,Regular,30509,24,
0801CE221071,CE21508,4,Regular,30509,24,
0801CE221072,CE21508,4,Regular,30509,24,
0801CE221073,CE21508,4,Regular,30509,24,
0801CE221074,CE21508,4,Regular,30509,24,
0801CE221075,CE21508,4,Regular,30509,24,
0801CE221076,CE21508,4,Regular,30509,24,
0801CE221077,CE21508,4,Regular,30509,24,
0801CE221078,CE21508,4,Regular,30509,24,
0801CE221079,CE21508,4,Regular,30509,24,
0801CE221080,CE21508,4,Regular,30509,24,
0801CE221082,CE21508,4,Regular,30509,24,
0801CE221083,CE21508,4,Regular,30509,24,
0801CE221085,CE21508,4,Regular,30509,24,
0801CE221086,CE21508,4,Regular,30509,24,
0801CE221090,CE21508,4,Regular,30509,24,
0801CE221091,CE21508,4,Regular,30509,24,
0801CE221093,CE21508,4,Regular,30509,24,
0801CE221094,CE21508,4,Regular,30509,24,
0801CE221097,CE21508,4,Regular,30509,24,
0801CE221099,CE21508,4,Regular,30509,24,
0801CE221100,CE21508,4,Regular,30509,24,
0801CE221101,CE21508,4,Regular,30509,24,
0801CE221102,CE21508,4,Regular,30509,24,
0801CE221103,CE21508,4,Regular,30509,24,
0801CE221104,CE21508,4,Regular,30509,24,
0801CE221107,CE21508,4,Regular,30509,24,
0801CE221108,CE21508,4,Regular,30509,24,
0801CE221109,CE21508,4,Regular,30509,24,
0801CE221111,CE21508,4,Regular,30509,24,
0801CE221112,CE21508,4,Regular,30509,24,
0801CE221113,CE21508,4,Regular,30509,24,
0801CE221114,CE21508,4,Regular,30509,24,
0801CE221115,CE21508,4,Regular,30509,24,
0801CE221116,CE21508,4,Regular,30509,24,
0801CE221117,CE21508,4,Regular,30509,24,
0801CE221118,CE21508,4,Regular,30509,24,
0801CE221119,CE21508,4,Regular,30509,24,
0801CE233D01,CE21508,4,Regular,30509,24,
0801CE233D02,CE21508,4,Regular,30509,24,
0801CE233D03,CE21508,4,Regular,30509,24,
0801CE233D04,CE21508,4,Regular,30509,24,
0801CE233D06,CE21508,4,Regular,30509,24,
0801CE233D07,CE21508,4,Regular,30509,24,
0801CE233D08,CE21508,4,Regular,30509,24,
0801EE221020,CE21508,4,Regular,30509,24,
0801EE221080,CE21508,4,Regular,30509,24,
0801IP221004,CE21508,4,Regular,30509,24,
0801IP221006,CE21508,4,Regular,30509,24,
0801IP221032,CE21508,4,Regular,30509,24,
0801IP221060,CE21508,4,Regular,30509,24,
0801IP221075,CE21508,4,Regular,30509,24,
0801IP221077,CE21508,4,Regular,30509,24,
0801IP221083,CE21508,4,Regular,30509,24,D
0801IP221094,CE21508,4,Regular,30509,24,
0801IT221106,CE21508,4,Regular,30509,24,
0801CE181115,CE21554,4,Ex,30509,24,
0801CE201035,CE21554,4,Ex,30509,24,
0801CE201052,CE21554,4,Ex,30509,24,
0801CE211003,CE21554,4,Ex,30509,24,
0801CE211005,CE21554,4,Ex,30509,24,
0801CE211036,CE21554,4,Ex,30509,24,
0801CE211048,CE21554,4,Ex,30509,24,
0801CE211058,CE21554,4,Ex,30509,24,
0801CE211060,CE21554,4,Ex,30509,24,
0801CE211063,CE21554,4,Ex,30509,24,
0801CE211068,CE21554,4,Regular,30509,24,
0801CE211069,CE21554,4,Ex,30509,24,
0801CE211094,CE21554,4,Ex,30509,24,
0801CE211096,CE21554,4,Ex,30509,24,
0801CE221001,CE21554,4,Regular,30509,24,
0801CE221002,CE21554,4,Regular,30509,24,
0801CE221003,CE21554,4,Regular,30509,24,
0801CE221005,CE21554,4,Regular,30509,24,
0801CE221006,CE21554,4,Regular,30509,24,
0801CE221007,CE21554,4,Regular,30509,24,
0801CE221008,CE21554,4,Regular,30509,24,
0801CE221009,CE21554,4,Regular,30509,24,
0801CE221012,CE21554,4,Regular,30509,24,
0801CE221013,CE21554,4,Regular,30509,24,D
0801CE221014,CE21554,4,Regular,30509,24,
0801CE221017,CE21554,4,Regular,30509,24,
0801CE221019,CE21554,4,Regular,30509,24,
0801CE221021,CE21554,4,Regular,30509,24,
0801CE221022,CE21554,4,Regular,30509,24,
0801CE221023,CE21554,4,Regular,30509,24,
0801CE221025,CE21554,4,Regular,30509,24,
0801CE221026,CE21554,4,Regular,30509,24,
0801CE221028,CE21554,4,Regular,30509,24,D
0801CE221029,CE21554,4,Regular,30509,24,
0801CE221030,CE21554,4,Regular,30509,24,
0801CE221031,CE21554,4,Regular,30509,24,
0801CE221033,CE21554,4,Regular,30509,24,
0801CE221034,CE21554,4,Regular,30509,24,
0801CE221035,CE21554,4,Regular,30509,24,
0801CE221036,CE21554,4,Regular,30509,24,
0801CE221038,CE21554,4,Regular,30509,24,
0801CE221040,CE21554,4,Regular,30509,24,
0801CE221041,CE21554,4,Regular,30509,24,
0801CE221042,CE21554,4,Regular,30509,24,
0801CE221043,CE21554,4,Regular,30509,24,
0801CE221044,CE21554,4,Regular,30509,24,
0801CE221045,CE21554,4,Regular,30509,24,
0801CE221046,CE21554,4,Regular,30509,24,
0801CE221047,CE21554,4,Regular,30509,24,
0801CE221048,CE21554,4,Regular,30509,24,
0801CE221049,CE21554,4,Regular,30509,24,
0801CE221050,CE21554,4,Regular,30509,24,
0801CE221051,CE21554,4,Regular,30509,24,
0801CE221052,CE21554,4,Regular,30509,24,
0801CE221053,CE21554,4,Regular,30509,24,
0801CE221054,CE21554,4,Regular,30509,24,
0801CE221055,CE21554,4,Regular,30509,24,
0801CE221057,CE21554,4,Regular,30509,24,
0801CE221059,CE21554,4,Regular,30509,24,
0801CE221060,CE21554,4,Regular,30509,24,
0801CE221061,CE21554,4,Regular,30509,24,
0801CE221062,CE21554,4,Regular,30509,24,
0801CE221063,CE21554,4,Regular,30509,24,
0801CE221064,CE21554,4,Regular,30509,24,
0801CE221065,CE21554,4,Regular,30509,24,
0801CE221068,CE21554,4,Regular,30509,24,
0801CE221069,CE21554,4,Regular,30509,24,
0801CE221071,CE21554,4,Regular,30509,24,
0801CE221072,CE21554,4,Regular,30509,24,
0801CE221073,CE21554,4,Regular,30509,24,
0801CE221074,CE21554,4,Regular,30509,24,
0801CE221075,CE21554,4,Regular,30509,24,
0801CE221076,CE21554,4,Regular,30509,24,
0801CE221077,CE21554,4,Regular,30509,24,
0801CE221078,CE21554,4,Regular,30509,24,
0801CE221079,CE21554,4,Regular,30509,24,
0801CE221080,CE21554,4,Regular,30509,24,
0801CE221082,CE21554,4,Regular,30509,24,
0801CE221083,CE21554,4,Regular,30509,24,
0801CE221085,CE21554,4,Regular,30509,24,
0801CE221086,CE21554,4,Regular,30509,24,
0801CE221090,CE21554,4,Regular,30509,24,
0801CE221091,CE21554,4,Regular,30509,24,
0801CE221093,CE21554,4,Regular,30509,24,
0801CE221094,CE21554,4,Regular,30509,24,
0801CE221097,CE21554,4,Regular,30509,24,
0801CE221099,CE21554,4,Regular,30509,24,
0801CE221100,CE21554,4,Regular,30509,24,
0801CE221101,CE21554,4,Regular,30509,24,
0801CE221102,CE21554,4,Regular,30509,24,
0801CE221103,CE21554,4,Regular,30509,24,
0801CE221104,CE21554,4,Regular,30509,24,
0801CE221107,CE21554,4,Regular,30509,24,
0801CE221108,CE21554,4,Regular,30509,24,
0801CE221109,CE21554,4,Regular,30509,24,
0801CE221111,CE21554,4,Regular,30509,24,
0801CE221112,CE21554,4,Regular,30509,24,
0801CE221113,CE21554,4,Regular,30509,24,
0801CE221114,CE21554,4,Regular,30509,24,
0801CE221115,CE21554,4,Regular,30509,24,
0801CE221116,CE21554,4,Regular,30509,24,
0801CE221117,CE21554,4,Regular,30509,24,
0801CE221118,CE21554,4,Regular,30509,24,
0801CE221119,CE21554,4,Regular,30509,24,
0801CE233D01,CE21554,4,Regular,30509,24,
0801CE233D02,CE21554,4,Regular,30509,24,
0801CE233D03,CE21554,4,Regular,30509,24,
0801CE233D04,CE21554,4,Regular,30509,24,
0801CE233D06,CE21554,4,Regular,30509,24,
0801CE233D07,CE21554,4,Regular,30509,24,
0801CE233D08,CE21554,4,Regular,30509,24,
0801EE221020,CE21554,4,Regular,30509,24,
0801EE221080,CE21554,4,Regular,30509,24,
0801IP221004,CE21554,4,Regular,30509,24,
0801IP221006,CE21554,4,Regular,30509,24,
0801IP221032,CE21554,4,Regular,30509,24,
0801IP221060,CE21554,4,Regular,30509,24,
0801IP221075,CE21554,4,Regular,30509,24,
0801IP221077,CE21554,4,Regular,30509,24,
0801IP221083,CE21554,4,Regular,30509,24,D
0801IP221094,CE21554,4,Regular,30509,24,
0801IT221106,CE21554,4,Regular,30509,24,
0801CE181115,CE21557,4,Ex,30509,24,
0801CE201035,CE21557,4,Ex,30509,24,
0801CE211005,CE21557,4,Ex,30509,24,
0801CE211012,CE21557,4,Ex,30509,24,
0801CE211031,CE21557,4,Ex,30509,24,
0801CE211036,CE21557,4,Ex,30509,24,
0801CE211055,CE21557,4,Ex,30509,24,
0801CE211058,CE21557,4,Ex,30509,24,
0801CE211060,CE21557,4,Ex,30509,24,
0801CE211063,CE21557,4,Ex,30509,24,
0801CE211068,CE21557,4,Regular,30509,24,
0801CE221001,CE21557,4,Regular,30509,24,
0801CE221002,CE21557,4,Regular,30509,24,
0801CE221003,CE21557,4,Regular,30509,24,
0801CE221005,CE21557,4,Regular,30509,24,
0801CE221006,CE21557,4,Regular,30509,24,
0801CE221007,CE21557,4,Regular,30509,24,
0801CE221008,CE21557,4,Regular,30509,24,
0801CE221009,CE21557,4,Regular,30509,24,
0801CE221012,CE21557,4,Regular,30509,24,
0801CE221013,CE21557,4,Regular,30509,24,D
0801CE221014,CE21557,4,Regular,30509,24,
0801CE221017,CE21557,4,Regular,30509,24,
0801CE221019,CE21557,4,Regular,30509,24,
0801CE221021,CE21557,4,Regular,30509,24,
0801CE221022,CE21557,4,Regular,30509,24,
0801CE221023,CE21557,4,Regular,30509,24,
0801CE221025,CE21557,4,Regular,30509,24,
0801CE221026,CE21557,4,Regular,30509,24,
0801CE221028,CE21557,4,Regular,30509,24,D
0801CE221029,CE21557,4,Regular,30509,24,
0801CE221030,CE21557,4,Regular,30509,24,
0801CE221031,CE21557,4,Regular,30509,24,
0801CE221033,CE21557,4,Regular,30509,24,
0801CE221034,CE21557,4,Regular,30509,24,
0801CE221035,CE21557,4,Regular,30509,24,
0801CE221036,CE21557,4,Regular,30509,24,
0801CE221038,CE21557,4,Regular,30509,24,
0801CE221040,CE21557,4,Regular,30509,24,
0801CE221041,CE21557,4,Regular,30509,24,
0801CE221042,CE21557,4,Regular,30509,24,
0801CE221043,CE21557,4,Regular,30509,24,
0801CE221044,CE21557,4,Regular,30509,24,
0801CE221045,CE21557,4,Regular,30509,24,
0801CE221046,CE21557,4,Regular,30509,24,
0801CE221047,CE21557,4,Regular,30509,24,
0801CE221048,CE21557,4,Regular,30509,24,
0801CE221049,CE21557,4,Regular,30509,24,
0801CE221050,CE21557,4,Regular,30509,24,
0801CE221051,CE21557,4,Regular,30509,24,
0801CE221052,CE21557,4,Regular,30509,24,
0801CE221053,CE21557,4,Regular,30509,24,
0801CE221054,CE21557,4,Regular,30509,24,
0801CE221055,CE21557,4,Regular,30509,24,
0801CE221057,CE21557,4,Regular,30509,24,
0801CE221059,CE21557,4,Regular,30509,24,
0801CE221060,CE21557,4,Regular,30509,24,
0801CE221061,CE21557,4,Regular,30509,24,
0801CE221062,CE21557,4,Regular,30509,24,
0801CE221063,CE21557,4,Regular,30509,24,
0801CE221064,CE21557,4,Regular,30509,24,
0801CE221065,CE21557,4,Regular,30509,24,
0801CE221068,CE21557,4,Regular,30509,24,
0801CE221069,CE21557,4,Regular,30509,24,
0801CE221071,CE21557,4,Regular,30509,24,
0801CE221072,CE21557,4,Regular,30509,24,
0801CE221073,CE21557,4,Regular,30509,24,
0801CE221074,CE21557,4,Regular,30509,24,
0801CE221075,CE21557,4,Regular,30509,24,
0801CE221076,CE21557,4,Regular,30509,24,
0801CE221077,CE21557,4,Regular,30509,24,
0801CE221078,CE21557,4,Regular,30509,24,
0801CE221079,CE21557,4,Regular,30509,24,
0801CE221080,CE21557,4,Regular,30509,24,
0801CE221082,CE21557,4,Regular,30509,24,
0801CE221083,CE21557,4,Regular,30509,24,
0801CE221085,CE21557,4,Regular,30509,24,
0801CE221086,CE21557,4,Regular,30509,24,
0801CE221090,CE21557,4,Regular,30509,24,
0801CE221091,CE21557,4,Regular,30509,24,
0801CE221093,CE21557,4,Regular,30509,24,
0801CE221094,CE21557,4,Regular,30509,24,
0801CE221097,CE21557,4,Regular,30509,24,
0801CE221099,CE21557,4,Regular,30509,24,
0801CE221100,CE21557,4,Regular,30509,24,
0801CE221101,CE21557,4,Regular,30509,24,
0801CE221102,CE21557,4,Regular,30509,24,
0801CE221103,CE21557,4,Regular,30509,24,
0801CE221104,CE21557,4,Regular,30509,24,
0801CE221107,CE21557,4,Regular,30509,24,
0801CE221108,CE21557,4,Regular,30509,24,
0801CE221109,CE21557,4,Regular,30509,24,
0801CE221111,CE21557,4,Regular,30509,24,
0801CE221112,CE21557,4,Regular,30509,24,
0801CE221113,CE21557,4,Regular,30509,24,
0801CE221114,CE21557,4,Regular,30509,24,
0801CE221115,CE21557,4,Regular,30509,24,
0801CE221116,CE21557,4,Regular,30509,24,
0801CE221117,CE21557,4,Regular,30509,24,
0801CE221118,CE21557,4,Regular,30509,24,
0801CE221119,CE21557,4,Regular,30509,24,
0801CE233D01,CE21557,4,Regular,30509,24,
0801CE233D02,CE21557,4,Regular,30509,24,
0801CE233D03,CE21557,4,Regular,30509,24,
0801CE233D04,CE21557,4,Regular,30509,24,
0801CE233D06,CE21557,4,Regular,30509,24,
0801CE233D07,CE21557,4,Regular,30509,24,
0801CE233D08,CE21557,4,Regular,30509,24,
0801EE221020,CE21557,4,Regular,30509,24,
0801EE221080,CE21557,4,Regular,30509,24,
0801IP221004,CE21557,4,Regular,30509,24,
0801IP221006,CE21557,4,Regular,30509,24,
0801IP221032,CE21557,4,Regular,30509,24,
0801IP221060,CE21557,4,Regular,30509,24,
0801IP221075,CE21557,4,Regular,30509,24,
0801IP221077,CE21557,4,Regular,30509,24,
0801IP221083,CE21557,4,Regular,30509,24,D
0801IP221094,CE21557,4,Regular,30509,24,
0801IT221106,CE21557,4,Regular,30509,24,
0801BM211030,CE31003,5,Ex,30509,24,
0801BM211051,CE31003,5,Ex,30509,24,
0801CE201016,CE31003,5,Ex,30509,24,
0801CE201017,CE31003,5,Ex,30509,24,
0801CE201018,CE31003,5,Ex,30509,24,
0801CE201035,CE31003,5,Ex,30509,24,
0801CE201037,CE31003,5,Ex,30509,24,
0801CE201052,CE31003,5,Ex,30509,24,
0801CE201069,CE31003,5,Ex,30509,24,
0801CE201098,CE31003,5,Ex,30509,24,
0801CE211003,CE31003,5,Ex,30509,24,
0801CE211008,CE31003,5,Ex,30509,24,
0801CE211013,CE31003,5,Ex,30509,24,
0801CE211016,CE31003,5,Ex,30509,24,
0801CE211018,CE31003,5,Ex,30509,24,
0801CE211021,CE31003,5,Ex,30509,24,
0801CE211026,CE31003,5,Ex,30509,24,
0801CE211027,CE31003,5,Ex,30509,24,
0801CE211029,CE31003,5,Ex,30509,24,
0801CE211030,CE31003,5,Ex,30509,24,
0801CE211034,CE31003,5,Ex,30509,24,
0801CE211040,CE31003,5,Ex,30509,24,
0801CE211044,CE31003,5,Ex,30509,24,
0801CE211048,CE31003,5,Ex,30509,24,
0801CE211049,CE31003,5,Ex,30509,24,
0801CE211050,CE31003,5,Ex,30509,24,
0801CE211051,CE31003,5,Ex,30509,24,
0801CE211053,CE31003,5,Ex,30509,24,
0801CE211056,CE31003,5,Ex,30509,24,
0801CE211059,CE31003,5,Ex,30509,24,
0801CE211061,CE31003,5,Ex,30509,24,
0801CE211067,CE31003,5,Ex,30509,24,
0801CE211072,CE31003,5,Ex,30509,24,
0801CE211079,CE31003,5,Ex,30509,24,
0801CE211080,CE31003,5,Ex,30509,24,
0801CE211083,CE31003,5,Ex,30509,24,
0801CE211095,CE31003,5,Ex,30509,24,
0801CE211096,CE31003,5,Ex,30509,24,
0801IP211027,CE31003,5,Ex,30509,24,
0801CE201018,CE31006,5,Ex,30509,24,
0801CE201035,CE31006,5,Ex,30509,24,
0801CE201052,CE31006,5,Ex,30509,24,
0801CE201069,CE31006,5,Ex,30509,24,
0801CE201102,CE31006,5,Ex,30509,24,
0801CE211003,CE31006,5,Ex,30509,24,
0801CE211006,CE31006,5,Ex,30509,24,
0801CE211008,CE31006,5,Ex,30509,24,
0801CE211011,CE31006,5,Ex,30509,24,
0801CE211014,CE31006,5,Ex,30509,24,
0801CE211016,CE31006,5,Ex,30509,24,
0801CE211017,CE31006,5,Ex,30509,24,
0801CE211021,CE31006,5,Ex,30509,24,
0801CE211023,CE31006,5,Ex,30509,24,
0801CE211026,CE31006,5,Ex,30509,24,
0801CE211029,CE31006,5,Ex,30509,24,
0801CE211030,CE31006,5,Ex,30509,24,
0801CE211034,CE31006,5,Ex,30509,24,
0801CE211040,CE31006,5,Ex,30509,24,
0801CE211044,CE31006,5,Ex,30509,24,
0801CE211048,CE31006,5,Ex,30509,24,
0801CE211049,CE31006,5,Ex,30509,24,
0801CE211053,CE31006,5,Ex,30509,24,
0801CE211055,CE31006,5,Ex,30509,24,
0801CE211061,CE31006,5,Ex,30509,24,
0801CE211072,CE31006,5,Ex,30509,24,
0801CE211076,CE31006,5,Ex,30509,24,
0801CE211079,CE31006,5,Ex,30509,24,
0801CE211083,CE31006,5,Ex,30509,24,
0801CE211096,CE31006,5,Ex,30509,24,
0801CE211098,CE31006,5,Ex,30509,24,
0801CE213D04,CE31006,5,Ex,30509,24,
0801CE223D09,CE31006,5,Ex,30509,24,
0801IP211021,CE31006,5,Ex,30509,24,
0801IP211027,CE31006,5,Ex,30509,24,
0801IT171029,CE31006,5,Ex,30509,24,
0801CE201017,CE31007,5,Ex,30509,24,
0801CE201018,CE31007,5,Ex,30509,24,
0801CE201035,CE31007,5,Ex,30509,24,
0801CE201052,CE31007,5,Ex,30509,24,
0801CE211003,CE31007,5,Ex,30509,24,
0801CE211030,CE31007,5,Ex,30509,24,
0801CE211034,CE31007,5,Ex,30509,24,
0801CE211044,CE31007,5,Ex,30509,24,
0801CE211048,CE31007,5,Ex,30509,24,
0801CE211053,CE31007,5,Ex,30509,24,
0801CE211072,CE31007,5,Ex,30509,24,
0801CE211096,CE31007,5,Ex,30509,24,
0801IT171029,CE31007,5,Ex,30509,24,
0801CE201018,CE31010,5,Ex,30509,24,
0801CE201035,CE31010,5,Ex,30509,24,
0801CE201052,CE31010,5,Ex,30509,24,
0801CE201102,CE31010,5,Ex,30509,24,
0801CE211003,CE31010,5,Ex,30509,24,
0801CE211011,CE31010,5,Ex,30509,24,
0801CE211026,CE31010,5,Ex,30509,24,
0801CE211034,CE31010,5,Ex,30509,24,
0801CE211040,CE31010,5,Ex,30509,24,
0801CE211048,CE31010,5,Ex,30509,24,
0801CE211049,CE31010,5,Ex,30509,24,
0801CE211053,CE31010,5,Ex,30509,24,
0801CE211096,CE31010,5,Ex,30509,24,
0801IT171029,CE31010,5,Ex,30509,24,
0801CE201018,CE31201,5,Ex,30509,24,
0801CE201035,CE31201,5,Ex,30509,24,
0801CE201052,CE31201,5,Ex,30509,24,
0801CE201102,CE31201,5,Ex,30509,24,
0801CE211003,CE31201,5,Ex,30509,24,
0801CE211006,CE31201,5,Ex,30509,24,
0801CE211040,CE31201,5,Ex,30509,24,
0801CE211048,CE31201,5,Ex,30509,24,
0801CE211049,CE31201,5,Ex,30509,24,
0801CE211053,CE31201,5,Ex,30509,24,
0801CE211055,CE31201,5,Ex,30509,24,
0801CE211061,CE31201,5,Ex,30509,24,
0801CE211067,CE31201,5,Ex,30509,24,
0801CE211083,CE31201,5,Ex,30509,24,
0801BM211014,CE31502,6,Regular,30509,24,
0801BM211030,CE31502,6,Regular,30509,24,
0801BM211051,CE31502,6,Regular,30509,24,
0801CE171009,CE31502,6,Ex,30509,24,
0801CE201017,CE31502,6,Ex,30509,24,
0801CE201018,CE31502,6,Ex,30509,24,
0801CE201035,CE31502,6,Regular,30509,24,
0801CE201052,CE31502,6,Regular,30509,24,
0801CE201069,CE31502,6,Ex,30509,24,
0801CE211001,CE31502,6,Regular,30509,24,
0801CE211002,CE31502,6,Regular,30509,24,
0801CE211004,CE31502,6,Regular,30509,24,
0801CE211006,CE31502,6,Regular,30509,24,
0801CE211008,CE31502,6,Regular,30509,24,
0801CE211010,CE31502,6,Regular,30509,24,
0801CE211011,CE31502,6,Regular,30509,24,
0801CE211012,CE31502,6,Regular,30509,24,D
0801CE211013,CE31502,6,Regular,30509,24,
0801CE211014,CE31502,6,Regular,30509,24,
0801CE211015,CE31502,6,Regular,30509,24,
0801CE211016,CE31502,6,Regular,30509,24,
0801CE211017,CE31502,6,Regular,30509,24,
0801CE211018,CE31502,6,Regular,30509,24,
0801CE211019,CE31502,6,Regular,30509,24,
0801CE211020,CE31502,6,Regular,30509,24,
0801CE211021,CE31502,6,Regular,30509,24,
0801CE211022,CE31502,6,Regular,30509,24,
0801CE211023,CE31502,6,Regular,30509,24,
0801CE211024,CE31502,6,Regular,30509,24,
0801CE211025,CE31502,6,Regular,30509,24,
0801CE211026,CE31502,6,Regular,30509,24,
0801CE211027,CE31502,6,Regular,30509,24,
0801CE211029,CE31502,6,Regular,30509,24,
0801CE211030,CE31502,6,Regular,30509,24,
0801CE211032,CE31502,6,Regular,30509,24,
0801CE211033,CE31502,6,Regular,30509,24,
0801CE211034,CE31502,6,Regular,30509,24,
0801CE211035,CE31502,6,Regular,30509,24,
0801CE211036,CE31502,6,Regular,30509,24,
0801CE211037,CE31502,6,Regular,30509,24,
0801CE211040,CE31502,6,Regular,30509,24,
0801CE211041,CE31502,6,Regular,30509,24,
0801CE211042,CE31502,6,Regular,30509,24,
0801CE211044,CE31502,6,Regular,30509,24,
0801CE211045,CE31502,6,Regular,30509,24,
0801CE211047,CE31502,6,Regular,30509,24,
0801CE211048,CE31502,6,Regular,30509,24,
0801CE211049,CE31502,6,Regular,30509,24,
0801CE211050,CE31502,6,Regular,30509,24,
0801CE211051,CE31502,6,Regular,30509,24,
0801CE211052,CE31502,6,Regular,30509,24,
0801CE211053,CE31502,6,Regular,30509,24,
0801CE211054,CE31502,6,Regular,30509,24,
0801CE211055,CE31502,6,Regular,30509,24,
0801CE211056,CE31502,6,Regular,30509,24,
0801CE211057,CE31502,6,Regular,30509,24,
0801CE211058,CE31502,6,Regular,30509,24,
0801CE211059,CE31502,6,Regular,30509,24,
0801CE211061,CE31502,6,Regular,30509,24,
0801CE211062,CE31502,6,Regular,30509,24,D
0801CE211063,CE31502,6,Regular,30509,24,
0801CE211065,CE31502,6,Regular,30509,24,
0801CE211066,CE31502,6,Regular,30509,24,
0801CE211067,CE31502,6,Regular,30509,24,
0801CE211072,CE31502,6,Regular,30509,24,
0801CE211073,CE31502,6,Regular,30509,24,
0801CE211074,CE31502,6,Regular,30509,24,
0801CE211075,CE31502,6,Regular,30509,24,
0801CE211076,CE31502,6,Regular,30509,24,
0801CE211077,CE31502,6,Regular,30509,24,
0801CE211078,CE31502,6,Regular,30509,24,
0801CE211079,CE31502,6,Regular,30509,24,
0801CE211080,CE31502,6,Regular,30509,24,
0801CE211081,CE31502,6,Regular,30509,24,
0801CE211082,CE31502,6,Regular,30509,24,
0801CE211083,CE31502,6,Regular,30509,24,
0801CE211084,CE31502,6,Regular,30509,24,
0801CE211085,CE31502,6,Regular,30509,24,
0801CE211086,CE31502,6,Regular,30509,24,
0801CE211087,CE31502,6,Regular,30509,24,
0801CE211088,CE31502,6,Regular,30509,24,
0801CE211089,CE31502,6,Regular,30509,24,
0801CE211091,CE31502,6,Regular,30509,24,
0801CE211092,CE31502,6,Regular,30509,24,
0801CE211093,CE31502,6,Regular,30509,24,
0801CE211095,CE31502,6,Regular,30509,24,
0801CE211096,CE31502,6,Regular,30509,24,
0801CE211097,CE31502,6,Regular,30509,24,
0801CE211098,CE31502,6,Regular,30509,24,D
0801CE223D01,CE31502,6,Regular,30509,24,
0801CE223D02,CE31502,6,Regular,30509,24,
0801CE223D03,CE31502,6,Regular,30509,24,
0801CE223D04,CE31502,6,Regular,30509,24,
0801CE223D05,CE31502,6,Regular,30509,24,
0801CE223D06,CE31502,6,Regular,30509,24,
0801CE223D07,CE31502,6,Regular,30509,24,
0801CE223D09,CE31502,6,Regular,30509,24,
0801IP211021,CE31502,6,Regular,30509,24,
0801IP211027,CE31502,6,Regular,30509,24,
0801IP211028,CE31502,6,Regular,30509,24,
0801IP211048,CE31502,6,Regular,30509,24,
0801IP211052,CE31502,6,Regular,30509,24,
0801ME211089,CE31502,6,Regular,30509,24,
0801BM211014,CE31505,6,Regular,30509,24,
0801BM211030,CE31505,6,Regular,30509,24,
0801BM211051,CE31505,6,Regular,30509,24,
0801CE201018,CE31505,6,Ex,30509,24,
0801CE201035,CE31505,6,Regular,30509,24,
0801CE201051,CE31505,6,Ex,30509,24,
0801CE201052,CE31505,6,Regular,30509,24,
0801CE201059,CE31505,6,Ex,30509,24,
0801CE201069,CE31505,6,Ex,30509,24,
0801CE211001,CE31505,6,Regular,30509,24,
0801CE211002,CE31505,6,Regular,30509,24,
0801CE211004,CE31505,6,Regular,30509,24,
0801CE211006,CE31505,6,Regular,30509,24,
0801CE211008,CE31505,6,Regular,30509,24,
0801CE211010,CE31505,6,Regular,30509,24,
